medication_id,ema_product_code,product_name,form,authorization_holder
153760,,Wibophorin H wirkstoffe: Crataegus Urt. / Lobelia Inflata Dil. D4,Oral Use,Homöopathisches Laboratorium Alexander Pflüger Gmbh & Co. Kg
153761,,Wibotin Hm,Oral Use,Homöopathisches Laboratorium Alexander Pflüger Gmbh & Co. Kg
153762,,Wibuplus Hautdesinfektion,Cutaneous Use,Dr. Schumacher Gmbh
153763,,Wick Cold And Flu Complex Citrom,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153764,,Wick Cold And Flu Max,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153765,,Wick Daymed,Oral Use,Abanta Pharma Gmbh
153766,,Wick Daymed Duo,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153767,,Wick Daynait,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153768,,Wick Duogrippal,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153769,,Wick Formel 44 Husten Mit Honig,Oromucosal Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153770,,Wick Formel 44 Hustenstiller,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153771,,Wick Formel 44 Hustenstiller Mit Honig,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153772,,Wick Guaifenomed,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153773,,Wick Husten Gegen Reizhusten Mit Honig,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153774,,Wick Hustenlöser,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153775,,Wick Husten-Löser Mit Honigaroma,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153776,,Wick Husten-Pastillen,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153777,,Wick Medinait Erkältungs Für Die Nacht,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153778,,Wick Medinait Erkältungs Für Die Nacht Für Erwachsene Und Jugendliche Ab 16 Jahren,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153779,,Wick Medinait Mit Anisgeschmack,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153780,,Wick Mediquil Schlafsaft,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153781,,Wick Nasiben Baby Sanft,Nasal Use,P&g Health Germany Gmbh
153782,,Wick Nasivin Aloe & Eukalyptus,Nasal Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153783,,"Wick Nasivin Baby 0,1 Mg/Ml Nasentropfen, Lösung",Nasal Use,P&g Health Germany Gmbh
153784,,Wick Nasivin Classic,Nasal Use,P&g Health Germany Gmbh
153785,,Wick Nasivin Kinder,Nasal Use,P&g Health Germany Gmbh
153786,,Wick Nasivin Nasenspray Erwachsene Und Schulkinder,Nasal Use,P&g Health Germany Gmbh
153787,,Wick Nasivin Nasenspray Ohne Konservierungsstoffe Erwachsene Und Schulkinder,Nasal Use,P&g Health Germany Gmbh
153788,,Wick Nasivin Nasenspray Ohne Konservierungsstoffe Kleinkinder,Nasal Use,P&g Health Germany Gmbh
153789,,Wick Sinex Avera,Nasal Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153790,,Wick Sulagil Halsspray,Oromucosal Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153791,,Wick Vaporub,"Cutaneous Use ,Inhalation Use",Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153792,,Wick Vaporub,"Cutaneous Use ,Inhalation Use",Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153793,,Wick Vaporub,"Cutaneous Use ,Inhalation Use",Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153794,,Wiesenlieschgras Bencard Allergie,Intraepidermal Use,Bencard Allergie Gmbh
153795,,Wiesenlieschgras Hal Allergy,Cutaneous Use,Hal Allergy B.V.
153796,,Wilate,Intravenous Use,Octapharma Pharmazeutika Produktionsgesmbh
153797,,Wilate,Intravenous Use,Octapharma Benelux S.A.
153798,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153799,,Wilate,Intravenous Use,Jana Pharm D.O.O.
153800,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153801,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153802,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153803,,Wilate,Intravenous Use,Octapharma Ab
153804,,Wilate,Intravenous Use,Octapharma Gmbh
153805,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153806,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153807,,Wilate,Intravenous Use,Octapharma Italy S.P.A.
153808,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153809,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153810,,Wilate,Intravenous Use,Octapharma Benelux S.A.
153811,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153812,,Wilate,Intravenous Use,Octapharma Gmbh
153813,,Wilate,Intravenous Use,Octapharma As
153814,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153815,,Wilate,Intravenous Use,"Octapharma Produtos Farmaceuticos, Lda."
153816,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153817,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153818,,Wilate,Intravenous Use,Octapharma (Ip) Sprl
153819,,Wilate,Intravenous Use,Octapharma S.A.
153820,,Wilate,Intravenous Use,Octapharma Ab
153821,,Wilate,Intravenous Use,Octapharma-Ltd
153822,,Wilfactin,Intravenous Use,Lfb Biomedicaments
153823,,Wilfactin,Intravenous Use,Lfb Biomedicaments
153824,,Wilfactin,Intravenous Use,Lfb Biomedicaments
153825,,Wilfactin,Intravenous Use,Vianex S.A.
153826,,Wilfactin,Intravenous Use,Laboratoire Francais Du Fractionnement Et Des Biotechnologies
153827,,Wilfactin,Intravenous Use,Laboratoire Francais Du Fractionnement Et Des Biotechnologies
153828,,Wilfactin,Intravenous Use,Lfb Biomedicaments
153829,,Wilfactin,Intravenous Use,Lfb Biomedicaments
153830,,Wilkinsons Max Strength Cold And Flu Relief Sachets,Oral Use,Wrafton Laboratories Limited
153831,,Wilko Antiseptic Blackcurrant Flavour,Oral Use,Ernest Jackson & Co Ltd
153832,,Wilko Athlete’s Foot,Cutaneous Use,Teva Uk Limited
153833,,Wilko Calamine,Cutaneous Use,Bell Sons & Co (Druggists) Ltd
153834,,Wilko Chesty Cough,Oral Use,Bell Sons & Co (Druggists) Ltd
153835,,Wilko Cold Sore,Cutaneous Use,Brown & Burk Uk Limited
153836,,Wilko Constipation Relief Adult,Oral Use,Dr. Reddy's Laboratories (Uk) Ltd
153837,,Wilko Dry Tickly Cough,Oral Use,Bell Sons & Co (Druggists) Ltd
153838,,Wilko Ear Wax Removal,Auricular Use,Bell Sons & Co (Druggists) Ltd
153839,,Wilko Effervescent Health Salts,Oral Use,Wrafton Laboratories Limited
153840,,Wilko Hayfever & Allergy Relief,Oral Use,Relon Chem Limited
153841,,Wilko Hayfever Relief For Adults,Nasal Use,Ayrton Saunders Ltd.
153842,,Wilko Hayfever Relief For Adults,Nasal Use,Merel Pharma Limited
153843,,Wilko Hot Lemon Cold Relief,Oral Use,Bell Sons & Co (Druggists) Ltd
153844,,Wilko Max Strength Cold & Flu,Oral Use,Wrafton Laboratories Limited
153845,,Wilko Max Strength Sinus Relief,Oral Use,Wrafton Laboratories Limited
153846,,Wilko Mentholated Bronchial Balsam,Oral Use,Bell Sons & Co (Druggists) Ltd
153847,,Wilko Muscle Rub,Cutaneous Use,Bell Sons & Co (Druggists) Ltd
153848,,Wilko One A Day Hayfever & Allergy Relief,Oral Use,Relon Chem Limited
153849,,Wilko Orange Flavoured Antacid,Oral Use,Wrafton Laboratories Limited
153850,,Wilko Tickly Cough,Oral Use,Bell Sons & Co (Druggists) Ltd
153851,,Willfact,Intravenous Use,Lfb Biomedicaments
153852,,Willfact,Intravenous Use,Lfb Biomedicaments
153853,,Willfact,Intravenous Use,Lfb Biomedicaments
153854,,Willfact,Intravenous Use,Lfb Biomedicaments
153855,,Willfact,Intravenous Use,Lfb Biomedicaments
153856,,Willfact,Intravenous Use,Lfb Biomedicaments
153857,,Willfact,Intravenous Use,Lfb Biomedicaments
153858,,Willfact,Intravenous Use,Lfb Biomedicaments
153859,,Willfact,Intravenous Use,Lfb Biomedicaments
153860,,Willfact,Intravenous Use,Lfb Biomedicaments
153861,,Willfact,Intravenous Use,Lfb Biomedicaments
153862,,Willfact,Intravenous Use,Lfb Biomedicaments
153863,,Willfact,Intravenous Use,Lfb Biomedicaments
153864,,Willfact,Intravenous Use,Lfb Biomedicaments
153865,,Wilnativ,Intravenous Use,Octapharma Ab
153866,,Wilstart,Intravenous Use,Lfb Biomedicaments
153867,,Wilzin,Oral Use,Recordati Rare Diseases
153868,,Wilzin,Oral Use,Recordati Rare Diseases
153869,,Wilzin,Oral Use,Recordati Rare Diseases
153870,,Wilzin,Oral Use,Recordati Rare Diseases
153871,,Winadol,Oral Use,"Nutra Essential Otc, S.L."
153872,,Winadol,Oral Use,"Nutra Essential Otc, S.L."
153873,,Winadol,Oral Use,"Nutra Essential Otc, S.L."
153874,,Winadol,Oral Use,"Farmalider, S.A."
153875,,Winadol,Oral Use,"Farmalider, S.A."
153876,,Winadol,Oral Use,"Nutra Essential Otc, S.L."
153877,,Winch,Oral Use,So.Se.Pharm S.R.L.
153878,,Wind Relief,Oral Use,The Boots Company Plc
153879,,Windsetlers,Oral Use,Thornton & Ross Ltd.
153880,,Winlevi,Cutaneous Use,Cassiopea S.P.A.
153881,,Winlevi,Cutaneous Use,Cassiopea S.P.A.
153882,,Winlevi,Cutaneous Use,Cassiopea S.P.A.
153883,,Winlevi,Cutaneous Use,Cassiopea S.P.A.
153884,,Winlevi,Cutaneous Use,Glenmark Pharmaceuticals Europe Limited
153885,,Winpen,Oral Use,Unifarma
153886,,Winrevair,Subcutaneous Use,Merck Sharp & Dohme B.V.
153887,,Winrevair,Subcutaneous Use,Merck Sharp & Dohme B.V.
153888,,Winrevair,Subcutaneous Use,Merck Sharp & Dohme B.V.
153889,,Winrevair,Subcutaneous Use,Merck Sharp & Dohme B.V.
153890,,Wintrex,Oral Use,Us Pharmacia Sp. Z O.O.
153891,,Wintrozen,Oral Use,"Zentiva, K.S."
153892,,Wintrozen,Oral Use,"Zentiva, K.S."
153893,,Wintrozen,Oral Use,"Zentiva, K.S."
153894,,Winxory,Cutaneous Use,"Almirall, S.A."
153895,,Wipar,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153896,,Wipar,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153897,,Wipar,Oral Use,Wick Pharma Zweigniederlassung Der Procter & Gamble Gmbh
153898,,Wirbel-Komplex L Ho-Fu-Complex,Oral Use,Pharma Liebermann Gmbh
153899,,Wirnazir,Oral Use,Vocate Φαρμακευτικη Αε
153900,,Wirnazir,Oral Use,Vocate Φαρμακευτικη Αε
153901,,Witagin,Oral Use,Labofarm Sp. Z O.O.
153902,,Witaminą A Lgo,Cutaneous Use,Laboratorium Galenowe Olsztyn Sp. Z O.O.
153903,,Witte Kruis,Oral Use,Laboratoires Smb S.A.
153904,,Wobe-Mugos,Oral Use,Mucos Pharma Gmbh & Co. Kg
153905,,Wobenzym,Oral Use,Mucos Pharma Gmbh & Co. Kg
153906,,Wobenzym,Oral Use,Mucos Pharma Gmbh & Co. Kg
153907,,Wobenzym,Oral Use,Mucos Pharma Gmbh & Co. Kg
153908,,Wobenzym,Oral Use,Mucos Pharma Gmbh & Co. Kg
153909,,Wobenzym,Oral Use,Mucos Pharma Gmbh & Co. Kg
153910,,Wobenzym,Oral Use,Mucos Pharma Gmbh & Co. Kg
153911,,Wobenzym,Oral Use,Mucos Pharma Gmbh & Co. Kg
153912,,Wobenzym Trio,Oral Use,Mucos Pharma Gmbh & Co. Kg
153913,,Wobenzym Trio,Oral Use,Mucos Pharma Gmbh & Co. Kg
153914,,Wockair,Inhalation Use,Wockhardt Uk Ltd
153915,,Woda Do Wstrzykiwań Braun,Intravenous Use,B.Braun Melsungen Ag
153916,,Woda Do Wstrzykiwań Csl Behring,Route Of Administration Not Applicable,Csl Behring Gmbh
153917,,Woda Do Wstrzykiwan Fresenius,Route Of Administration Not Applicable,Fresenius Kabi Polska Sp. Z O.O.
153918,,Woda Utleniona,Cutaneous Use,Laboratorium Farmaceutyczne Avena Sp. Z O.O.
153919,,Woda Utleniona,"Cutaneous Use ,Oromucosal Use",Farmina Sp. Z O.O.
153920,,Woda Utleniona,"Cutaneous Use ,Oromucosal Use",Hasco-Lek
153921,,Woda Utleniona,"Cutaneous Use ,Oromucosal Use",Pph Microfarm Kacperski I Wspólnicy Spółka Jawna
153922,,Woda Utleniona Apteo Med,Topical Application,Synoptis Pharma Sp Z O O
153923,,Woda Utleniona Hydrogenii Peroxidum Gemi,"Cutaneous Use ,Oromucosal Use","Przedsiębiorstwo Produkcji Farmaceutycznej ""gemi"" Grzegorz Nowakowski"
153924,,Woda Utleniona Prolab,"Cutaneous Use ,Oral Use","Poznanskie Zakłady Zielarskie ""herbapol"" S. A."
153925,,Wodny Roztwór Fioletu Gencjanowego Gemi,Cutaneous Use,"Przedsiębiorstwo Produkcji Farmaceutycznej ""gemi"" Grzegorz Nowakowski"
153926,,Wodny Roztwór Fioletu Gencjanowego Gemi,Cutaneous Use,"Przedsiębiorstwo Produkcji Farmaceutycznej ""gemi"" Grzegorz Nowakowski"
153927,,Wohlderma,Oral Use,Heilpflanzenwohl Gmbh
153928,,Wolffisept,Cutaneous Use,Dr. August Wolff Gmbh & Co. Kg Arzneimittel
153929,,Wollwachsalkohole Smartpractice Europe,Cutaneous Use,Smartpractice Europe Gmbh
153930,,Wollwachsalkoholsalbe Smartpractice Europe,Cutaneous Use,Smartpractice Europe Gmbh
153931,,Woodward’s Gripe Water - Alcohol Free & Sugar Free,Oral Use,Reckitt Benckiser (Healthcare) Uk Ltd
153932,,Wörishofener Darmdragees N,Oral Use,Schuck Gmbh
153933,,Wormkuurtabletten Mebendazol,Oral Use,Healthypharm B.V.
153934,,Wormkuurtabletten Mebendazol Albert Heijn,Oral Use,Healthypharm B.V.
153935,,Wormkuurtabletten Mebendazol Etos,Oral Use,Healthypharm B.V.
153936,,Wrom,Intravenous Use,Esseti Farmaceutici S.R.L.
153937,,Wrom,Oral Use,Esseti Farmaceutici S.R.L.
153938,,W-Tropfen,Cutaneous Use,Sanova Pharma Gesmbh
153939,,W-Tropfen Lösung Gegen Hühneraugen Und Hornhaut,Cutaneous Use,"Hofmann & Sommer Gmbh U. Co. Kg, Chemisch-Pharmazeutische Fabrik"
153940,,Wund- Und Brandgel,Cutaneous Use,Wala Heilmittel Gmbh
153941,,Wund- Und Brandgel,Cutaneous Use,Wala Heilmittel Gmbh
153942,,Wund- Und Heilsalbe,Cutaneous Use,Kräuterhaus Sanct Bernhard Kg
153943,,Wund-Heil,Cutaneous Use,Perrigo Deutschland Gmbh
153944,,Wundsalbe,Cutaneous Use,Robugen Gmbh Pharmazeutische Fabrik
153945,,Wurazox,Oral Use,Goodwill Pharma Nyrt.
153946,,Wynzora,Cutaneous Use,"Almirall, S.A."
153947,,Wynzora,Cutaneous Use,"Almirall, S.A."
153948,,Wynzora,Cutaneous Use,"Almirall, S.A."
153949,,Wynzora,Cutaneous Use,"Almirall, S.A."
153950,,Wynzora,Cutaneous Use,"Almirall, S.A."
153951,,Wynzora,Cutaneous Use,"Almirall, S.A."
153952,,Wynzora,Cutaneous Use,"Almirall, S.A."
153953,,Wynzora,Cutaneous Use,"Almirall, S.A."
153954,,Wynzora,Cutaneous Use,"Almirall, S.A."
153955,,Wynzora,Cutaneous Use,"Almirall, S.A."
153956,,Wynzora,Cutaneous Use,"Almirall, S.A."
153957,,Wynzora,Cutaneous Use,"Almirall, S.A."
153958,,Wynzora,Cutaneous Use,"Almirall, S.A."
153959,,Wynzora,Cutaneous Use,"Almirall, S.A."
153960,,Wynzora,Cutaneous Use,"Almirall, S.A."
153961,,Wynzora,Cutaneous Use,"Almirall, S.A."
153962,,Wyost,Subcutaneous Use,Sandoz Gmbh
153963,,Wyost,Subcutaneous Use,Sandoz Gmbh
153964,,Wyost,Subcutaneous Use,Sandoz Gmbh
153965,,Wyost,Subcutaneous Use,Sandoz Gmbh
153966,,Wystamm,Oral Use,"Noucor Health, S.A."
153967,,Wyvady,Oral Use,Msn Labs Europe Limited
153968,,X - Prep,Oral Use,Viatris Medical
153969,,Xabarem,Oral Use,Remedica Ltd
153970,,Xabarem,Oral Use,Remedica Ltd
153971,,Xabogard,Intravenous Use,Sandoz Pharmaceuticals D.D.
153972,,Xabogard,Intravenous Use,Sandoz Pharmaceuticals S.R.L.
153973,,Xabogard,Intravenous Use,Sandoz D.O.O.
153974,,Xabogard,Intravenous Use,1a Farma A/S
153975,,Xabogard,Intravenous Use,1a Farma A/S
153976,,Xabogard,Intravenous Use,Sandoz Pharmaceuticals D.D.
153977,,Xabogard,Intravenous Use,Sandoz A/S
153978,,Xabogard Sandoz A/S,Intravenous Use,Sandoz A/S
153979,,Xaboplax,Oral Use,Sandoz Gmbh
153980,,Xaboplax,Oral Use,Sandoz D.O.O.
153981,,Xaboplax,Oral Use,Sandoz Pharmaceuticals D.D.
153982,,Xaboplax,Oral Use,Sandoz Gmbh
153983,,Xaboplax,Oral Use,Sandoz Pharmaceuticals D.D.
153984,,Xaboplax,Oral Use,Sandoz Pharmaceuticals D.D.
153985,,Xaboplax,Oral Use,Sandoz B.V.
153986,,Xaboplax,Oral Use,Sandoz Gmbh
153987,,Xaboplax,Oral Use,Sandoz Pharmaceuticals S.R.L.
153988,,Xaboplax Sandoz,Oral Use,Sandoz Pharmaceuticals D.D.
153989,,Xaboplax Sandoz,Oral Use,Sandoz Pharmaceuticals D.D.
153990,,Xaboplax Sandoz,Oral Use,Sandoz Pharmaceuticals D.D.
153991,,Xaboplax Sandoz D.O.O,Oral Use,Sandoz D.O.O.
153992,,Xaboplax Sandoz Pharmaceuticals D.D,Oral Use,Sandoz Pharmaceuticals D.D.
153993,,Xaboplax Sandoz Pharmaceuticals D.D,Oral Use,Sandoz Pharmaceuticals D.D.
153994,,Xaboplax Sandoz Pharmaceuticals D.D,Oral Use,Sandoz Pharmaceuticals D.D.
153995,,Xaboplax Sandoz Pharmaceuticals D.D,Oral Use,Sandoz Pharmaceuticals D.D.
153996,,Xadago,Oral Use,Zambon S.P.A.
153997,,Xadago,Oral Use,Zambon S.P.A.
153998,,Xadago,Oral Use,Zambon S.P.A.
153999,,Xadago,Oral Use,Zambon S.P.A.
154000,,Xados,Ocular Use,Menarini International Operations Luxembourg S.A.
154001,,Xados,Oral Use,Menarini International Operations Luxembourg S.A.
154002,,Xafenor,Oral Use,Viatris Healthcare Gmbh
154003,,Xafex,Ocular Use,"Davi Ii - Farmacêutica, S.A."
154004,,Xaggitin Xl,Oral Use,Macarthys Laboratories Ltd
154005,,Xagrid,Oral Use,Takeda Pharmaceuticals International Ag Ireland Branch
154006,,Xagrid,Oral Use,Takeda Pharmaceuticals International Ag Ireland Branch
154007,,Xagrid,Oral Use,Takeda Pharmaceuticals International Ag Ireland Branch
154008,,Xagrid,Oral Use,Takeda Pharmaceuticals International Ag Ireland Branch
154009,,Xalacom,Ocular Use,Viatris Hrvatska D.O.O.
154010,,Xalacom,Ocular Use,Viatris Healthcare Limited
154011,,Xalacom,Ocular Use,Viatris Healthcare Limited
154012,,Xalacom,Ocular Use,Viatris Healthcare Nv/Sa
154013,,Xalacom,Ocular Use,Viatris Healthcare Limited
154014,,Xalacom,Ocular Use,Upjohn Eesv
154015,,Xalacom,Ocular Use,Viatris Medical
154016,,Xalacom,Ocular Use,Viatris Up
154017,,Xalacom,Ocular Use,Viatris Pharma Gmbh
154018,,Xalacom,Ocular Use,Viatris Hellas Limited
154019,,Xalacom,Ocular Use,Viatris Healthcare Limited
154020,,Xalacom,Ocular Use,Upjohn Eesv
154021,,Xalacom,Ocular Use,Viatris Pharma S.R.L.
154022,,Xalacom,Ocular Use,Upjohn Eesv
154023,,Xalacom,Ocular Use,Upjohn Eesv
154024,,Xalacom,Ocular Use,Viatris Healthcare Nv/Sa
154025,,Xalacom,Ocular Use,Viatris Healthcare Limited
154026,,Xalacom,Ocular Use,Mylan Products Limited
154027,,Xalacom,Ocular Use,Viatris Healthcare Lda.
154028,,Xalacom,Ocular Use,Upjohn Eesv
154029,,Xalacom,Ocular Use,Viatris Healthcare Limited
154030,,Xalacom,Ocular Use,Mylan Products Limited
154031,,Xalaplus,Ocular Use,Viatris Hellas Limited
154032,,Xalaprost,Ocular Use,Cooper Pharmaceuticals S.A.
154033,,Xalaprost,Ocular Use,Cooper Pharmaceuticals S.A.
154034,,Xalatan,Ocular Use,Viatris Healthcare Limited
154035,,Xalatan,Ocular Use,Viatris Healthcare Nv/Sa
154036,,Xalatan,Ocular Use,Viatris Hrvatska D.O.O.
154037,,Xalatan,Ocular Use,Viatris Hellas Limited
154038,,Xalatan,Ocular Use,Viatris Healthcare Limited
154039,,Xalatan,Ocular Use,Viatris Aps
154040,,Xalatan,Ocular Use,Upjohn Eesv
154041,,Xalatan,Ocular Use,Viatris Healthcare Limited
154042,,Xalatan,Ocular Use,Viatris Medical
154043,,Xalatan,Ocular Use,Viatris Up
154044,,Xalatan,Ocular Use,Viatris Pharma Gmbh
154045,,Xalatan,Ocular Use,Viatris Healthcare Limited
154046,,Xalatan,Ocular Use,Viatris Aps
154047,,Xalatan,Ocular Use,Upjohn Eesv
154048,,Xalatan,Ocular Use,Viatris Pharma S.R.L.
154049,,Xalatan,Ocular Use,Upjohn Eesv
154050,,Xalatan,Ocular Use,Upjohn Eesv
154051,,Xalatan,Ocular Use,Viatris Healthcare Nv/Sa
154052,,Xalatan,Ocular Use,Viatris Hellas Limited
154053,,Xalatan,Ocular Use,Viatris Healthcare Limited
154054,,Xalatan,Ocular Use,Upjohn Eesv
154055,,Xalatan,Ocular Use,Viatris Healthcare Limited
154056,,Xalatan,Ocular Use,Viatris Healthcare Lda.
154057,,Xalatan,Ocular Use,Viatris Healthcare Limited
154058,,Xalatan,Ocular Use,Upjohn Eesv
154059,,Xalatan,Ocular Use,Viatris Healthcare Limited
154060,,Xalatan,Ocular Use,Viatris Healthcare Limited
154061,,Xalatan,Ocular Use,Mylan Products Limited
154062,,Xalcom,Ocular Use,Viatris Aps
154063,,Xalcom,Ocular Use,Viatris Healthcare Limited
154064,,Xalcom,Ocular Use,Upjohn Eesv
154065,,Xalcom,Ocular Use,Viatris Aps
154066,,Xalcom,Ocular Use,Upjohn Eesv
154067,,Xalcom,Ocular Use,Viatris Healthcare Limited
154068,,Xalcom,Ocular Use,Viatris Healthcare Limited
154069,,Xalibur,Ocular Use,Viatris Pharma S.R.L.
154070,,Xalkori,Oral Use,Pfizer Europe Ma Eeig
154071,,Xalkori,Oral Use,Pfizer Europe Ma Eeig
154072,,Xalkori,Oral Use,Pfizer Europe Ma Eeig
154073,,Xalkori,Oral Use,Pfizer Europe Ma Eeig
154074,,Xalmono,Ocular Use,Genetic Spa
154075,,Xalof,Ocular Use,Horus Pharma
154076,,Xalof,Ocular Use,Horus Pharma
154077,,Xalof,Ocular Use,Horus Pharma
154078,,Xalofree,Ocular Use,Zaklady Farmaceutyczne Polpharma S.A.
154079,,"Xalofree Combi, 50 Mikrogramów/Ml + 5 Mg/Ml, Krople Do Oczu, Roztwór",Ocular Use,Zaklady Farmaceutyczne Polpharma S.A.
154080,,Xaloptic,Ocular Use,Zaklady Farmaceutyczne Polpharma S.A.
154081,,Xaloptic Combi,Ocular Use,Zaklady Farmaceutyczne Polpharma S.A.
154082,,Xaloptic Combi,Ocular Use,Zaklady Farmaceutyczne Polpharma S.A.
154083,,Xaloptic Combi Neo,Ocular Use,Zaklady Farmaceutyczne Polpharma S.A.
154084,,Xaloptic Combi Neo,Ocular Use,Zaklady Farmaceutyczne Polpharma S.A.
154085,,Xaloptic Free,Ocular Use,Zaklady Farmaceutyczne Polpharma S.A.
154086,,Xaloptic Neo,Ocular Use,Zaklady Farmaceutyczne Polpharma S.A.
154087,,Xalost,Ocular Use,Farmigea Spa
154088,,Xalpebon,Oral Use,Medochemie Ltd.
154089,,Xaluprine,Oral Use,Lipomed Gmbh
154090,,Xalvide,Ocular Use,Zaklady Farmaceutyczne Polpharma S.A.
154091,,Xalvide,Ocular Use,Zaklady Farmaceutyczne Polpharma S.A.
154092,,Xalvobin,Oral Use,"Zentiva, K.S."
154093,,Xamamina Mal Di Viaggio,Oral Use,Dompé Farmaceutici S.P.A.
154094,,Xamamina Mal Di Viaggio Bambini,Oral Use,Dompé Farmaceutici S.P.A.
154095,,Xamera,Oral Use,Elpen Pharmaceutical Co. Inc.
154096,,Xamiol,Cutaneous Use,Leo Pharma A/S
154097,,Xamiol,Cutaneous Use,Leo Pharma A/S
154098,,Xamiol,Cutaneous Use,Leo Pharma A/S
154099,,Xamiol,Cutaneous Use,Leo Pharma A/S
154100,,Xamiol,Cutaneous Use,Leo Pharma A/S
154101,,Xamiol,Cutaneous Use,Leo Pharma A/S
154102,,Xamiol,Cutaneous Use,Leo Pharma A/S
