substance_id	substance_name	allergic_patient_count	medication_count
10092	Bacitracin Zinc, Neomycin Sulfate, Phenylephrine Hydrochloride, Prednisolone, Chlorobutanol Hemihydrate, Eucalyptus Oil, Niaouli Essential Oil	0	0
10093	Naphazoline Nitrate, Tyrothricin	0	0
10095	Chlorphenamine Maleate, Dextromethorphan Hydrobromide, Pseudoephedrine Hydrochloride	0	0
10096	Chlorphenamine Maleate, Phenylephrine Hydrochloride, Ascorbic Acid, Paracetamol, Salicylamide, Caffeine	0	0
10097	Chlorphenamine Maleate, Phenylephrine Hydrochloride, Paracetamol, Salicylamide, Caffeine	0	0
10098	Chlorphenamine Maleate, Paracetamol, Pseudoephedrine	0	0
10099	Neomycin Sulfate, Ephedrine Hydrochloride	0	0
10100	Upadacitinib	0	0
10101	Risedronic Acid	0	0
10102	Risedronate Sodium, Calcium Carbonate	0	0
10103	Risedronate Sodium, Risedronic Acid	0	0
10104	Glutathione (Reduced), Sodium Salt	0	0
10107	Lactose Monohydrate, Rivaroxaban	0	0
10108	Nonacog Gamma	0	0
10109	Naldemedine	0	0
10110	Argentum Nitricum Dil. D5 Aquos. (Hab, Vs. 5b), Nicotiana Tabacum E Foliis Ferm 33b Dil. D5 (Hab, Vs. 33b), Natrium Phosphoricum Dil. D9 Aquos. (Hab, Vs. 5b), Robinia Pseudoacacia E Cortice Ferm 33e Dil. D3 (Hab, Vs. 33e), Strychnos Nux-Vomica E Semine Fe	0	0
10111	Acacia Pollen	0	0
10117	Latanoprost, Netarsudil	0	0
10118	L-Arginine, (±)-Malic Acid (Dl-Malic Acid)	0	0
10119	Valoctocogene Roxaparvovec	0	0
10120	Rocuronium	0	0
10122	Natrium Chloratum D3, Aurum Chloratum D8, Camphora D5, Crataegus D2, Avena Sativa D1, Kalium Carbonicum D3, Selenicereus Grandiflorus D2, Strychnos Ignatii D8, Arnica Montana D8	0	0
10124	Juniper Berry Oil	0	0
10125	Vimseltinib	0	0
10127	Rosa Damascena/Centifolia E Floribus W 10% (Hab, Vs. 12f Mit Nativem Olivenöl), Rosae Aetheroleum 10% (Hab, Vs. 12h Mit Nativem Olivenöl)	0	0
10128	Perindopril Tert-Butylamine, Amlodipine, Rosuvastatin	0	0
10129	Rosae Aetheroleum, Aqueous Colloidal Silicium Dioxide Solution Compounded With Citric Acid Monohydrate, Geranium Essential Oil	0	0
10130	Graphites Dil. D14 Aquos., Rosa E Floribus Ferm Cum Ferro Dil. D2 (Hab, Vs. 37a)	0	0
10131	Graphites Dil. D14 Aquos., Rosa E Floribus Ferm Cum Ferro Dil. D5 (Hab, Vs. 37a)	0	0
10136	Acetylsalicylic Acid, Rosuvastatin Calcium	0	0
10137	Lactose Monohydrate, Ezetimibe, Rosuvastatin Calcium	0	0
10138	Ramipril, Rosuvastatin	0	0
10139	Rosuvastatin, Omega-3-Acid Ethyl Esters 90	0	0
10140	Human Rotavirus Rix4414 Strain (Live Attenuated) Produced On Vero Cells	0	0
10141	Rotavirus Serotype G1 Human-Bovine Rotavirus Reassortants (Live) Produced On Vero Cells, Rotavirus Serotype P1[8] Human-Bovine Rotavirus Reassortants (Live) Produced On Vero Cells, Rotavirus Serotype G4 Human-Bovine Rotavirus Reassortants (Live) Produced	0	0
10142	Sodium Hydrogen Carbonate, Bismuth Subnitrate, Magnesium Carbonate	0	0
10143	Dry Extract From Bearberry Leaf, Extraction Solvent: Water	0	0
10144	Dry Extract From Red (Steam Treated) Ginseng Root (3 - 4 :1 ): Extraction Medium Ethanol 60% (V/V)	0	0
10145	Dry Extract From Red (Steam Treated) Ginseng Root (2.2 - 3.8 :1 ): Extraction Medium Ethanol 60% (V/V)	0	0
10146	Harpagophyti Extractum Siccum	0	0
10147	Dry Extract From Bearberry Leaf Corresponding To 105 Mg Of Hydroquinone Derivative Calculated As Anhydrous Arbutin, Extraction Solvent: Water	0	0
10148	Etifenin	0	0
10149	Spiramycin	0	0
10151	Borneol, Camphene, Menthone, Cineole, Menthol, Leavo, Beta Pinene, Alpha Pinene	0	0
10152	Levomenthol, Borneol, Camphene, Menthone, Cineole, Alpha And Beta Pinene	0	0
10153	Levomenthol, Borneol, Camphene, Menthone, Cineole, Beta Pinene, Alpha Pinene	0	0
10154	Menthol, Borneol, Camphene, Menthone, Cineole, Alpha And Beta Pinene	0	0
10155	Menthol, Borneol, Camphene, Menthone, Cineole, Beta Pinene, Alpha Pinene	0	0
10156	Menthol, Zinc Oxide, Bismuth Subgallate	0	0
10157	Anethole, Borneol, Camphene, Fenchone, Cineole, Alpha And Beta Pinene	0	0
10158	Anethole, Borneol, Camphene, Fenchone, Cineole, Beta Pinene, Alpha Pinene	0	0
10159	Entrectinib	0	0
10169	Lactose., Lactose Anhydrous	0	0
10170	Mahonia Aquifolium Mother Tincture	0	0
10171	Liquid Extract From Marshmallow Root (1:20), Extraction Solvent: Water	0	0
10172	Macerate Of Marshmallow Root (9:40), Extraction Solvent: Water, Ethanol And Sodium Benzoate (46.7: 1: 0.3)	0	0
10173	Rucaparib	0	0
10174	Nonivamide, Salicylamide, Benzyl Nicotinate, Hydroxyethyl Salicylate	0	0
10175	D-Camphor, Essential Oil Of Turpentine Kind "pinus Pinaster", Eucalyptus Oil	0	0
10176	Rubidium Chloride Rb-82	0	0
10177	Conestat Alfa	0	0
10178	Aralia Racemosa D6, Iodum D12, Atropinum Sulfuricum D6, Formica Rufa D12, Kalium Phosphoricum D12	0	0
10179	Cuprum Metallicum D12, Hepar Sulfuris D6, Stibium Sulfuratum Aurantiacum Dil. D10, Eriodictyon Californicum Dil. D 4, Kalium Stibyltartaricum Dil. D4	0	0
10180	Arsenicum Album Dil. D6, Cadmium Sulfuricum Dil. D8, Atropinum Sulfuricum D6, Kalium Bichromicum D6, Argentum Nitricum Dil. D6, Acidum Nitricum Dil. D6	0	0
10181	Chelidonium Majus D8, Carduus Benedictus Dil. D6, Silybum Marianum D6, Stannum Metallicum D10	0	0
10182	Arsenum Iodatum D12, Mercurius Solubilis Hahnemanni D10	0	0
10183	Aconitum Napellus Dil. D8, Formica Rufa D6, Magnesium Phosphoricum D10	0	0
10184	Ammonium Phosphoricum Dil. D10, Acidum Formicicum Dil D6, Acidum Silicicum Dil. D12, Sulfur Dil. D12	0	0
10185	Fostemsavir	0	0
10187	Rupatadine Fumarate	0	0
10188	Tetracaine Hydrochloride, Ruscogenin	0	0
10189	Cinchocaine Hydrochloride, Levomenthol, Prednisolone, Zinc Oxide, Ruscogenin	0	0
10190	Ascorbic Acid, Rutoside	0	0
10191	Arnica Dil. D3, Calendula Dil. D3, Hamamelis Virginiana Dil. D4, Rhus Toxicodendron Dil. D6, Ruta Dil. D6, Symphytum Dil. D6	0	0
10192	Rutoside Trihydrate	0	0
10193	Ascorbic Acid, Rutoside, Willow Bark	0	0
10194	Brexpiprazole	0	0
10195	Olopatadine, Mometasone Furoate Monohydrate	0	0
10196	Amivantamab	0	0
10197	Glycopyrronium Bromide Ph. Eur.	0	0
10198	Midostaurin	0	0
10199	Norethisterone Acetate, Estradiol, Relugolix	0	0
10200	Belladonna D6, Hydrargyrum Chloratum D6, Hydrastis Canadensis, Ethanol. Decoctum D6, Kalium Bichromicum D6, Allium Cepa D6, Sambucus Nigra D6, Euphrasia Officinalis D 6	0	0
10201	Rozanolixizumab	0	0
10202	Imetelstat	0	0
10205	Efbemalenograstim Alfa	0	0
10206	Insulin Aspart, Insulin Degludec	0	0
10207	Simeticone Emulsion	0	0
10208	Mercurius Bijodatus Dil. D8, Serenoa Repens Ø, Cantharis Dil. D4, Echinacea Purpurea Mother Tincture	0	0
10209	Serenoa Repens Ø	0	0
10210	Hepar Sulfuris D10, Hepar Sulfuris D15, Hepar Sulfuris D200, Hepar Sulfuris D30, Serenoa Repens D10, Serenoa Repens D30, Serenoa Repens Ø	0	0
10211	Hepar Sulfuris Dil. D10, Hepar Sulfuris Dil. D30, Hepar Sulfuris Dil. D200, Serenoa Repens Dil. D10, Serenoa Repens Dil. D30, Hepar Sulfuris Dil. D15, Serenoa Repens Ø	0	0
10212	Hepar Sulfuris Dil. D30, Hepar Sulfuris Dil. D200, Serenoa Repens Dil. D10, Serenoa Repens Dil. D30, Hepar Sulfuris Dil. D15, Serenoa Repens Dil. D2, Hepar Sulfuris Dil. D12	0	0
10215	Lytta Vesicatoria Dil. D 4, Clematis Recta Dil. D1, Chondrodendron Ø, Populus Tremuloides Ø, Serenoa Repens Ø	0	0
10216	Valsartan Disodium, Sacubitril Sodium	0	0
10218	Tafluprost	0	0
10219	Disodium Phosphate, Anhydrous, Sodium Hydrogen Carbonate, Sodium Chloride, Sodium Bromide, Sodium Sulfate Anhydrous, Potassium Sulphate	0	0
10220	Disodium Phosphate, Anhydrous, Potassium Hydrogen Carbonate, Sodium Hydrogen Carbonate, Sodium Chloride, Sodium Sulfate Anhydrous	0	0
10225	Castor Oil, Salicylic Acid	0	0
10226	Fluprednidene Acetate, Salicylic Acid	0	0
10227	Furosemide Xantinol, Triamterene	0	0
10228	Sodium Chloride Ph. Eur.	0	0
10231	Fish Oil (Omega-3 Polyunsaturated Fatty Acids): Epa 17%, Dha 10%, Dpa 3%	0	0
10244	Beclometasone Dipropionate Ph. Eur.	0	0
10245	Sandalwood Oil	0	0
10246	Acetic Acid, Quassia, Squill Extract, Capsicum Tincture	0	0
10247	Potassium Chloride Ph. Eur., Potassium Bicarbonate Usp	0	0
10253	Adrenalinum D6, Crataegus Oxyacantha Tm, Galeopsis Ochroleuca Tm, Ephedra Vulgaris D4, Lobelia Inflata D3, Yerba Santa D3, Ipeca D 4, Atropa Bella-Donna D4, Datura Stramonium D4, Solidago Virgaurea D3, Sambucus Nigra Ø	0	0
10254	Adrenalinum D6, Crataegus Oxyacantha Tm, Galeopsis Ochroleuca Tm, Ephedra Vulgaris D4, Solidago Virga Aurea D3, Lobelia Inflata D3, Yerba Santa D3, Ipeca D 4, Atropa Bella-Donna D4, Datura Stramonium D4, Sambucus Nigra Ø	0	0
10255	Stramonium D4, Adrenalinum D6, Crataegus Oxyacantha Tm, Galeopsis Ochroleuca Tm, Ephedra Vulgaris D4, Solidago Virga Aurea D3, Lobelia Inflata D3, Yerba Santa D3, Ipeca D 4, Belladonna D4, Sambucus Nigra Ø	0	0
10256	Causticum Hahnemanni Dil. D4, Solidago Virgaurea Dil. D 3, Petroselinum D3, Populus Tremuloides Dil. D1, Cantharis Dil. D4, Solanum Dulcamara Dil. D3	0	0
10257	Natrium Sulfuricum Trit. D 3, Carduus Marianus Trit D1, Chelidonium Majus Trit. D4, Berberis Vulgaris Trit. D2, Cholesterolum Trit. D4, Calcium Carbonicum Hahnemanni D8	0	0
10258	Brucella Melitensis Extractum Cellulae (Lyophil., Steril.) D6	0	0
10259	Candida Albicans Extractum Cellulae (Lyophil., Steril.) D6	0	0
10260	Escherichia Coli Extractum Cellulae (Lyophil., Steril.) D6	0	0
10261	Pseudomonas Aeruginosa Extractum Cellulae (Lyophil., Steril.) D6	0	0
10262	Klebsiella Pneumoniae Extractum Cellulae (Lyophil., Steril.) D6	0	0
10263	Mycobacterium Bovis (Bcg) Extractum Cellulae (Lyophil., Steril.) D6	0	0
10264	Staphylococcus Aureus Extractum Cellulae (Lyophil., Steril.) D6	0	0
10265	Streptococcus Pyogenes Extractum Cellulae (Lyophil., Steril.) D6	0	0
10266	Sarcolacticum Acidum D12, Acidum L(+)-Lacticum D200, Sarcolacticum Acidum D30, Sarcolacticum Acidum D4, Sarcolacticum Acidum D6	0	0
10267	Acidum L(+)-Lacticum D2	0	0
10272	Isatuximab	0	0
10273	Aurum Metallicum Dil. D14 Aquos., Camphora Dil. D3 Aquos. (Hab, Sv 5b), Cytisus Scoparius Ex Herba Ferm 33c Dil. D2 (Hab, Vs. 33c), Selenicereus Grandiflorus Ex Herba Ferm 33d Dil. D3 (Hab, Vs. 33d)	0	0
10274	Heparin Sodium, Benzocaine, Aesculus Hippocastanum L.	0	0
10275	Cetrimide, Zinc Sulphate, Lidocaine Hydrochloride	0	0
10276	Saxagliptin Hydrochloride	0	0
10277	Bacitracin, Propolis Extract, Vitamin A Concentrate (Oily Form), Synthetic, Calendula Tincture	0	0
10278	Bacitracin, Retinol, Alpha-Tocopherol, Tincture From Calendula Flower (1:5), Extraction Solvent: Ethanol 70% (V/V), Propolis Extract, Vitamin A Concentrate (Oily Form), Synthetic	0	0
10284	Hypericum Perforatum Dil. D2, Valeriana Officinalis D4, Avena Sativa Dil. D1, Passiflora Incarnata Dil. D2	0	0
10285	Avena Sativa D1, Passiflora Incarnata D1	0	0
10286	Melissa Leaf, Passiflorae Herba, Valerianae Radix	0	0
10288	Lavandulae Flos, Melissa Leaf, Menthae Piperitae Folium, Valerianae Radix	0	0
10289	Menthae Piperitae Folium, Valeriana Officinalis L. Radix, Melissa Officinalis L. Folium, Passiflora Incarnata L. Herba	0	0
10328	Ascorbic Acid, Rutoside, Salicylamide	0	0
10329	Ascorbic Acid, Rutoside, Salicylamide, Zinc	0	0
10330	Ascorbic Acid, Rutoside, Salicylamide, Zinc Gluconate	0	0
10331	Levomenthol, Eucalyptus Oil, Thyme Oil, Turpentine Oil	0	0
10337	Benzalkonium Chloride, Selenium Sulfide	0	0
10338	Argentum Metallicum Dil. D7, Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)	0	0
10339	Arteria Poplitea Bovis Gl Dil. D7 (Hab, Vs. 41c), Betula Pendula E Cortice, Decoctum Dil. D4 (Hab, Vs. 23a), Galenit Dil. D7, Nicotiana Tabacum E Foliis Ferm 33b Dil. D5 (Hab, Vs. 33b), Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)	0	0
10340	Arteria Poplitea Bovis Gl Dil. D7 (Hab, Vs. 41c), Betula Pendula E Cortice, Decoctum Ø (Hab, Vs. 23a), Galenit Dil. D7, Nicotiana Tabacum E Foliis Ferm 33b Dil. D5 (Hab, Vs. 33b), Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)	0	0
10341	Quarz Dil. D29 Aquos., Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)	0	0
10342	Betula Pendula E Cortice, Decoctum Dil. D2 (Hab, Vs. 23a), Galenit Dil. D7, Nicotiana Tabacum E Foliis Ferm 33b Dil. D5 (Hab, Vs. 33b), Retina Et Chorioidea Bovis Gl Dil. D7 (Hab, Vs. 41c), Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)	0	0
10343	Betula Pendula E Cortice, Decoctum Dil. D4 (Hab, Vs. 23a), Galenit Dil. D7, Nicotiana Tabacum E Foliis Ferm 33b Dil. D5 (Hab, Vs. 33b), Retina Et Chorioidea Bovis Gl Dil. D7 (Hab, Vs. 41c), Secale Cornutum E Sklerotio Ferm 35b Dil. D5 (Hab, Vs. 35b)	0	0
10344	Ferrum Phosphoricum Dil. D8, Aesculus Dil. D2, Acidum Sulfuricum Dil. D4, Crocus Dil. D4, Hamamelis Virginiana Dil. D6, Secale Cornutum Dil. D6	0	0
10345	Dihydroergotoxine Mesilate	0	0
10346	Secretin	0	0
10347	Secretin Pentahydrochloride	0	0
10348	Secretin Human	0	0
10364	Dry Extract Of The Aerial Parts Of Passiflora Incarnata	0	0
10366	Dry Extract From Passionflower Herb (Corresponding To 700 Mg – 1000 Mg Of Passionflower Herb), Extraction Solvent: Ethanol 60% V/V	0	0
10367	Humuli Lupuli Extractum Fluidum (1:1), Avenae Herbae Recentis Intractum (1:1), Rosae Fructus Tinctura (1:5), Hawthorn Tincture (1:3,25-3,75), Hyperici Herbae Tinctura (1:5), Valerian Tincture (1:4,0-4,5), Mellisae Herbae Recentis Intractum (1:1)	0	0
10368	Valeriana Officinalis L. Root Dry Extract, Passiflora Incarnata Dry Extract, Crataegus Oxyacantha Dry Extract	0	0
10369	Dry Extract From Lavender Flower (4-8:1), Extraction Solvent: Etahnol 70% V/V, Dry Extract From Hop Strobile (3-7:1), Extraction Solvent: Ethanol 50% V/V, Dry Extract From Passion Flower (3-6:1), Extraction Solvent: Ethanol 50% V/V, Dry Extract From Melis	0	0
10370	Benzocaine, Dodeclonium Bromide, Enoxolone, Esculin Sesquihydrate	0	0
10371	Mexazolam	0	0
10374	Tauroselcholic Acid	0	0
10375	Tauroselcholic Acid Se-75	0	0
10376	Selegiline	0	0
10383	Simeticone, Sodium Hydrogen Carbonate, Potassium Chloride, Sodium Chloride, Sodium Sulfate Anhydrous, Macrogol 4000	0	0
10385	Cassia Angustifolia	0	0
10386	Cassia Senna L. Folium	0	0
10387	Sennosides Calcium Salts 60 %	0	0
10392	Cascara Ph. Eur., Dandelion Root Bhp, Senna Leaf Ph. Eur., Valerian Root Ph. Eur., Aloes Powdered	0	0
10393	Senna Alexandrina Fruit Dry Extraxt (6-12:1) Adjusted To 13mg Hydroxyanthraceneglycoside (Calculated As Sennoside B), Extracting Agent: Ethanol 60% (V/V)	0	0
10394	Ospemifene	0	0
10395	Mahonia Aquifolium Trit. D 6, Thuja Occidentale Trit. D 12, Smilax Officinalis D8, Kalium Bromatum Trit. D6, Euphorbia Cyparissias D12, Helianthemum Canadense D4	0	0
10396	Heparin Sodium, Alpha-Bisabolol	0	0
10397	Heparin Sodium, Bisabolol	0	0
10398	Isopropyl Alcohol, Lactic Acid, Propanol	0	0
10402	Naphazoline Nitrate, Boric Acid	0	0
10403	Benzalkonium Chloride, Levomenthol, Peppermint Oil, Eucalyptus Oil, Thymol	0	0
10404	Menthae Piperitae Folium, Sage Leaf (Salvia Officinalis), Thyme	0	0
10405	Sulfadimidine	0	0
10406	Polyhexanide Solution 20% (Sw/Dac)	0	0
10407	Sertindole	0	0
10408	Serotonin D10, Serotonin D200, Serotonin D30	0	0
10409	Serenoa Repens Sterol Lipid Extract	0	0
10410	Alantolactone, Costunolide, Dehydrocostus Lactone	0	0
10414	Recombinant Varicella Zoster Virus Glycoprotein E, Stimulon, 3-O-Desacyl-4'-Monophosphoryl Lipid A	0	0
10416	Chlorhexidine Gluconate, Hydrocortisone	0	0
10418	Menthae Piperitae Folium, Milk Thistle Fruit, Taraxacum Officinale, Millefolii Herba	0	0
10419	Liquorice Root	0	0
10420	Pasireotide	0	0
10421	Rdesat-6, Rcfp-10	0	0
10423	Paraffin White Soft, Emulsifying Wax	0	0
10424	Dry Extract From Milk Thistle Fruit, Refined And Standardised (Der 30:1), Corresponding To 35 Mg Silymarin, Calculated As Silibin, Extraction Solvent: Acetone	0	0
10425	Aqueous Colloidal Silicium Dioxide Solution Compounded With Citric Acid Monohydrate, Lemon Oil	0	0
10426	Argentum Nitricum Dil. D20 Aquos. (Hab, Vs. 5b), Atropa Belladonna Ex Herba Ferm 33a Dil. D14 (Hab, Vs. 33a), Quarz Dil. D21 Aquos.	0	0
10427	Argentum Metallicum D4, Manganum Peroxydatum D3, Stibium Sulfuratum Nigrum D4, Calcium Fluoratum D4, Ferrum Phosphoricum D3, Magnesium Phosphoricum D3, Mercurius Solubilis Hahnemanni D 8, Silicea D3, Acidum Arsenicosum D6	0	0
10428	Acidum Silicicum Trit D5, Calcium Fluoratum Trit D5	0	0
10429	Acidum Silicicum Dil. D30, Acidum Silicicum Dil. D200, Acidum Silicicum Dil. D1000, Acidum Silicicum Dil. D12	0	0
10432	Dimeticone, Zinc Oxide	0	0
10433	Dry Extract Of Milk Thistle Fruit, Corresponding To 108.2 Mg Silymarin, Calculated As Silibinin, Extraction Solvent: Acetone 95% (V/V)	0	0
10434	Simeticone, Magnesium Hydroxide, Aluminium Hydroxide-Magnesium Carbonate Co-Dried Gel	0	0
10435	Alfalfa D6, Lac Caninum D10, Urtica Urens D6	0	0
10436	Matricaria Recutita D10, Sulfur D12, Mercurius Solubilis Hahnemanni D15	0	0
10437	Paraffin, Yellow Soft, Lanolin, Liquid Paraffin	0	0
10438	Yellow Soft Paraffin Bp	0	0
10439	Basiliximab	0	0
10440	Piroxicam Cinnamate	0	0
10441	Lidocaine, Piroxicam, Cyclobenzaprine Hydrochloride	0	0
10442	Hydrargyrum Sulfuratum Rubrum Trit. D4, Ferrum Phosphoricum Trit D3, Mercurius Solubilis Hahnemanni Trit D6	0	0
10443	Vespa Crabro Dil. D12, Palladium Metallicum D12, Lachesis Dil. D12	0	0
10444	Destillat Aus Einer Mischung Von Rektifiziertem Eucalyptusöl Und Rektifiziertem Süßorangenöl (2:1)	0	0
10445	Argentum Metallicum Praeparatum Dil. D20, Berberis, Fructus Dil. D3, Quarz Dil. D12	0	0
10446	Mentha Piperita, Thymus Vulgaris, Citrus Limon	0	0
10447	Mercurius Solubilis Hahnemani Dil. D20, Hydrargyrum Sulfuratum Rubrum Dil. D8, Lobaria Pulmonaria Dil. D7, Sambucus Nigra Dil. D7	0	0
10448	Kreosotum D3, Stibium Sulfuratum Aurantiacum D8, Luffa Operculata D4, Euphorbium D4	0	0
10449	Luffa Operculata Dil. D4, Antimonium Sulfuratum Aurantiacum Dil. D8, Euphorbium Mother Tincture, Kreosotum Dil. D3	0	0
10453	Gentian Root, Verbena Herb, Common Sorrel Herb, Primula Flower With Calyx, Sambucus Nigra Flower	0	0
10466	Cetrimide, Dimeticone 1000	0	0
10467	Dextromethorphan Hydrobromide, Ephedrine Hydrochloride	0	0
10477	Sitagliptin Phosphate	0	0
10478	Sitagliptin Tartrate Hemihydrate	0	0
10479	Sitagliptin Malate	0	0
10480	Codeine Phosphate, Ephedrine Hydrochloride	0	0
10482	Tedizolid Phosphate	0	0
10483	1-Propanol	0	0
10484	Ethanol (96% Denatured With Mek)	0	0
10485	Benzalkonium Chloride Solution, Isopropyl Alcohol, Undecylenic Acid	0	0
10486	Benzalkonium Chloride, Isopropyl Alcohol, Undecylenic Acid	0	0
10487	Isopropyl Alcohol, Ethanol (96% Denatured With Mek)	0	0
10488	Chlorhexidine Digluconate Solution, Ethanol (96 Per Cent), Hydrogen Peroxide Solution (30 Per Cent)	0	0
10489	Ethanol (96 Per Cent), Hydrogen Peroxide Solution (30 Per Cent), Chlorhexidine Digluconate (20% Solution)	0	0
10498	Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Glucose, Fish Oil, Ri	0	0
10499	Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Glucose Monohydrate,	0	0
10500	Valine, Alanine, Arginine, Histidine, Isoleucine, Leucine, Lysine, Methionine, Phenylalanine, Proline, Serine, Taurine, Threonine, Tyrosine, Glycine, Olive Oil, Refined, Soya-Bean Oil Refined, Triglycerides, Medium Chain, Tryptophan, Potassium Chloride, S	0	0
10501	Olive Oil, Refined, Soya-Bean Oil Refined, Medium Chain Triglycerides, Saturated, Fish Oil, Rich In Omega-3-Acids	0	0
10502	Menthol, Eucalyptus Oil, Thyme Oil	0	0
10503	Lidocaine Hydrochloride Monohydrate, Peru Balsam, Thymol, Phenoxyethanol (Ph. Eur.)	0	0
10504	Salicylic Acid, Betamethasone Dipropionate (Ph. Eur.)	0	0
10508	Disodium Phosphate Dihydrate	0	0
10509	Sodium Pyridine-2-Thiol-N-Oxide	0	0
10510	Sodium Bicarbonate Bp	0	0
10513	Sodium Valproate Bp	0	0
10526	Solidago Virgaurea D2, Lycopodium Clavatum D3, Helleborus D4	0	0
10527	Solidago Virgaurea Dil. D2, Petroselinum Crispum Convar. Crispum Dil D1, Helleborus Niger D1, Juniperus Communis Dil. D2, Apocynum Cannabinum Dil. D1, Smilax Dil. D2, Berberis Vulgaris D1, Terebinthinae Aetheroleum Rectificatum D6	0	0
10536	Tamsulosin, Solifenacin	0	0
10537	Tamsulosin Hydrochloride, Solifenacin	0	0
10544	Sodium Hydrogen Carbonate, Potassium Chloride, Sodium Chloride, Sodium Phosphate, Sodium Sulfate Anhydrous, Macrogol 4000	0	0
10545	Magnesium Acetate Tetrahydrate, Sodium Acetate Trihydrate, Calcium Saccharate Tetrahydrate, Calcium Gluconate Monohydrate	0	0
10547	Fosfomycin Calcium	0	0
10548	Aesculus Hippocastanum E Semine Ferm 34c Dil. D2 (Hab, Vs. 34c), Aesculus Hippocastanum E Semine Ferm 34c Dil. D14 (Hab, Vs. 34c), Equisetum Arvense Ex Herba Ferm 35b Dil. D14 (Hab, Vs. 35b), Equisetum Arvense Ex Herba Ferm 35b Dil. D2 (Hab, Vs. 35b), Sol	0	0
10549	Equisetum Arvense Ex Herba Ferm 35b Dil. D11 (Hab, Vs. 35b), Solum Uliginosum Dil. D11 Aquos. [hab, Sv 5b, Lösung D1 Aus Wässrigem Extrakt (1:5) Aus Solum Uliginosum], Aesculus Hippocastanum E Semine Ferm 34c Dil. D11 (Hab, Vs. 34c)	0	0
10550	Equisetum Arvense Ex Herba La 20% (Hab, Vs. 12c), Solum Uliginosum, Wässriger Extrakt (Moorextrakt) (Droge Zu Extraktionsmittel = 1:5), Aesculus Hippocastanum E Semine La 25% Sicc. (Hab, Vs. 12m)	0	0
10551	Equisetum Arvense Ex Herba La 20% (Hab, Vs. 12c), Solum Uliginosum, Wässriger Extrakt (Moorextrakt) (Droge Zu Extraktionsmittel = 1:5), Lavender Oil, Aesculus Hippocastanum E Semine La 25% Sicc. (Hab, Vs. 12m)	0	0
10557	Solutio Ferri Comp. Dil. D3	0	0
10558	Hydroxyquinoline Sulfate	0	0
10559	Oxyquinoline	0	0
10560	Procaine Hydrochloride, Magnesium Chloride Hexahydrate, Potassium Chloride	0	0
10563	Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate	0	0
10564	Sodium Hydrogen Carbonate, Magnesium Chloride Hexahydrate, Potassium Chloride, Sodium Chloride, Calcium Chloride Dihydrate	0	0
10565	Dipotassium Phosphate, Potassium Dihydrogen Phosphate, Sodium Hydrogen Carbonate, Potassium Chloride	0	0
10566	Potassium Dihydrogen Phosphate, Sodium Hydrogen Carbonate, Potassium Chloride, Glucose Monohydrate, Dipotassium Hydrogen Phosphate Trihydrate	0	0
10567	Dipotassium Phosphate, Potassium Dihydrogen Phosphate, Sodium Hydrogen Carbonate, Potassium Chloride, Glucose Monohydrate	0	0
10569	Calcium, Glucose, Lactic Acid, Magnesium, Sodium, Chloride Ion	0	0
10570	Acetic Acid, Glacial, Calcium Chloride, Potassium Chloride Ph. Eur., Sodium Hydrogen Carbonate, Magnesium Chloride Hexahydrate, Sodium Chloride, Glucose Monohydrate	0	0
10571	Acetic Acid, Glacial, Potassium Chloride Ph. Eur., Sodium Hydrogen Carbonate, Magnesium Chloride Hexahydrate, Sodium Chloride, Calcium Chloride Dihydrate, Glucose Monohydrate	0	0
